"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","number"
227497352,"4/28/21","23:33:00","MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",996130,235208,40.81226766,-73.95708452,343
225339882,"3/8/21","22:00:00","BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","BLACK",994231,196250,40.70534027,-73.96400256,631
230741368,"7/11/21","00:15:00","QUEENS",113,0,"",TRUE,"","","","18-24","M","BLACK",1048630,192944,40.69603753,-73.76783155,296
223198985,"1/16/21","12:39:00","MANHATTAN",32,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","F","BLACK",1000828,240293,40.82621698,-73.94010027,343
225295736,"3/7/21","06:15:00","BROOKLYN",75,0,"",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1020492,187865,40.68225682,-73.86933111,631
237153261,"11/30/21","19:10:00","BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1013031,182526,40.66762987,-73.89625448,631
233172869,"9/5/21","04:20:00","BRONX",47,0,"",FALSE,"","","","18-24","M","BLACK",1026055,269635,40.90666838,-73.84876479,701
228759414,"5/27/21","04:03:00","BROOKLYN",75,0,"",FALSE,"","","","25-44","M","BLACK",1014776,177854,40.65480043,-73.88998543,631
228482609,"5/20/21","00:30:00","BROOKLYN",77,0,"",FALSE,"","","","45-64","M","BLACK",998074,184626,40.67342989,-73.9501657,631
230162223,"6/27/21","01:05:00","BRONX",44,0,"MULTI DWELL - APT BUILD",FALSE,"","","","25-44","M","BLACK",1004352,244652,40.83817387,-73.92735396,701
230412253,"7/4/21","00:38:00","BRONX",42,0,"GROCERY/BODEGA",FALSE,"","","","25-44","M","BLACK HISPANIC",1013401,241249,40.82880838,-73.8946662,701
230193606,"6/28/21","20:01:00","BROOKLYN",73,0,"",FALSE,"","","","45-64","M","BLACK",1009055,178206,40.65578446,-73.91060266,631
222932692,"1/11/21","23:49:00","BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","<18","M","BLACK",1020808,262493,40.88708919,-73.86778567,701
229493102,"6/12/21","00:30:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010608,237548,40.81865897,-73.90477306,701
224655375,"2/21/21","17:13:00","MANHATTAN",33,0,"",FALSE,"","","","25-44","M","BLACK",999740,244508,40.83778792,-73.9440218,343
232591780,"8/21/21","00:23:00","BRONX",44,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1007369,244370,40.83739248,-73.91645167,701
230885993,"7/15/21","21:55:00","BROOKLYN",77,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","25-44","M","BLACK",998193,186297,40.67801622,-73.94973325,631
234928487,"10/13/21","22:40:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1010876,182683,40.66806755,-73.90402199,631
227671865,"5/3/21","17:02:00","BROOKLYN",75,0,"",FALSE,"","","","25-44","M","BLACK",1012373,179805,40.66016345,-73.89863772,631
238389884,"12/28/21","21:32:00","BRONX",43,0,"",FALSE,"","","","18-24","M","BLACK",1026268,237961,40.81973193,-73.8481928,701
227221322,"4/21/21","15:57:00","BRONX",44,0,"",FALSE,"","","","25-44","M","BLACK",1010044,244313,40.83722862,-73.90678472,701
228162573,"5/13/21","21:30:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1010706,243782,40.83576922,-73.90439442,701
230247119,"6/30/21","00:52:00","MANHATTAN",32,0,"",FALSE,"","","","25-44","M","BLACK",999879,236455,40.81568449,-73.94353822,343
236817419,"11/22/21","01:18:00","BRONX",52,0,"",FALSE,"","","","<18","M","BLACK",1019084,258676,40.87661969,-73.87404053,701
226542632,"4/5/21","20:40:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1007157,238626,40.8216274,-73.91723743,701
227431725,"4/27/21","18:15:00","BRONX",47,0,"",FALSE,"25-44","M","BLACK","25-44","F","WHITE",1021249,260648,40.88202341,-73.86620094,701
230741369,"7/11/21","15:18:00","BRONX",48,0,"",TRUE,"18-24","M","BLACK","<18","M","BLACK",1016838,250252,40.85350696,-73.8822031,701
235033374,"10/15/21","20:30:00","MANHATTAN",7,0,"",TRUE,"","","","<18","M","BLACK",987969,200865,40.71801219,-73.98658542,343
224412024,"2/15/21","07:10:00","BRONX",48,0,"GAS STATION",FALSE,"18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC",1011588,247981,40.84729156,-73.90118992,701
238040457,"12/18/21","18:00:00","BROOKLYN",75,1,"",FALSE,"","","","25-44","M","BLACK",1021568,185710,40.67633736,-73.86546354,631
229946096,"6/22/21","23:47:00","QUEENS",106,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1033910,188462,40.68383033,-73.8209483,296
226203716,"3/26/21","20:40:00","BROOKLYN",71,0,"",FALSE,"","","","25-44","M","BLACK",995732,182977,40.6689071,-73.95861146,631
235428527,"10/22/21","18:46:00","BRONX",52,0,"",FALSE,"<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1018438,259932,40.88006955,-73.87637008,701
237012948,"11/26/21","21:55:00","BRONX",44,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005507,241210,40.82872387,-73.92319077,701
233307768,"9/8/21","23:32:00","MANHATTAN",23,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",998959,227093,40.78998994,-73.94688243,343
237290043,"12/3/21","02:25:00","BROOKLYN",60,0,"PVT HOUSE",TRUE,"","","","25-44","M","WHITE HISPANIC",994256,150750,40.58045253,-73.96397986,631
231792293,"8/4/21","13:40:00","MANHATTAN",32,0,"",FALSE,"","","","18-24","M","BLACK",1002309,236836,40.81672559,-73.93475828,343
233172613,"9/5/21","23:57:00","BRONX",47,0,"",FALSE,"","","","25-44","M","BLACK",1021929,262836,40.8880259,-73.86372953,701
